sample	I	II	III	IV	V	VI	VII	VIII	IX	meca	Ia	IIa	IIb	IIIa	IVa	IVb	IVc	IVd	IVg	IVh
SRR14017265	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339390	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1903984	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017067	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqez	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995630	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904125	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017026	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101608351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339360	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101370951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRR14016749	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
aatzf	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995845	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvge	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101587651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101524851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101601151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016887	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995855	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017006	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101487751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
SRR14017267	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995458	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995824	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904156	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101401451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
SRR18339546	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101535551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016999	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
abkwr	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
adpyw	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017208	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904132	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904134	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101615551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adttm	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101523451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339507	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101526351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995793	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvat	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995840	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904071	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017122	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995996	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
